Wavelength (nm),% Transmission,,
1331,0.000303397,,
1330,0.00033712,,
1329,0.000271413,,
1328,0.000351995,,
1327,0.000388956,,
1326,0.000264106,,
1325,0.000388124,,
1324,0.000279976,,
1323,0.000380167,,
1322,0.000384149,,
1321,0.000366577,,
1320,0.000336817,,
1319,0.000392954,,
1318,0.000268822,,
1317,0.000334424,,
1316,0.000318955,,
1315,0.000345198,,
1314,0.000324939,,
1313,0.000342218,,
1312,0.000376712,,
1311,0.000334825,,
1310,0.000363428,,
1309,0.000399808,,
1308,0.000329874,,
1307,0.000401585,,
1306,0.000292818,,
1305,0.00033181,,
1304,0.000285043,,
1303,0.000456949,,
1302,0.000407888,,
1301,0.00032048,,
1300,0.000337526,,
1299,0.000299789,,
1298,0.000357447,,
1297,0.00037632,,
1296,0.000346844,,
1295,0.000342794,,
1294,0.000378715,,
1293,0.000316627,,
1292,0.000377248,,
1291,0.000320094,,
1290,0.000422865,,
1289,0.000364474,,
1288,0.000461637,,
1287,0.000307047,,
1286,0.000303685,,
1285,0.000326494,,
1284,0.000458472,,
1283,0.000271146,,
1282,0.000337266,,
1281,0.000359452,,
1280,0.000330956,,
1279,0.000304261,,
1278,0.000317314,,
1277,0.000375912,,
1276,0.000399549,,
1275,0.000374279,,
1274,0.000344999,,
1273,0.000387917,,
1272,0.000335121,,
1271,0.000353374,,
1270,0.000325348,,
1269,0.000314344,,
1268,0.000361424,,
1267,0.000318878,,
1266,0.00028228,,
1265,0.000376958,,
1264,0.000294753,,
1263,0.00035282,,
1262,0.000471535,,
1261,0.000368448,,
1260,0.000390065,,
1259,0.000340033,,
1258,0.00037873,,
1257,0.000322834,,
1256,0.000308568,,
1255,0.000360935,,
1254,0.00033216,,
1253,0.000272503,,
1252,0.000323368,,
1251,0.000327092,,
1250,0.000351093,,
1249,0.000397312,,
1248,0.000350239,,
1247,0.000311829,,
1246,0.000359709,,
1245,0.000389181,,
1244,0.00034187,,
1243,0.000329414,,
1242,0.000337106,,
1241,0.000372547,,
1240,0.000388127,,
1239,0.000393188,,
1238,0.000312634,,
1237,0.000364968,,
1236,0.00030896,,
1235,0.000342243,,
1234,0.00024278,,
1233,0.000316312,,
1232,0.00034072,,
1231,0.000377107,,
1230,0.000389195,,
1229,0.00028053,,
1228,0.000375562,,
1227,0.000371297,,
1226,0.000294329,,
1225,0.000369869,,
1224,0.000400867,,
1223,0.000329563,,
1222,0.000337601,,
1221,0.00039391,,
1220,0.000397731,,
1219,0.000396211,,
1218,0.000344214,,
1217,0.000326886,,
1216,0.00033412,,
1215,0.000400582,,
1214,0.000405015,,
1213,0.00035214,,
1212,0.000336491,,
1211,0.000294255,,
1210,0.000311009,,
1209,0.000317652,,
1208,0.000384352,,
1207,0.000337383,,
1206,0.000390403,,
1205,0.000349312,,
1204,0.000369254,,
1203,0.00032021,,
1202,0.000397928,,
1201,0.000360561,,
1200,0.000316228,,
1199,0.00050345,,
1198,0.000509923,,
1197,0.000296487,,
1196,0.000436898,,
1195,0.000485384,,
1194,0.000384988,,
1193,0.000396629,,
1192,0.000339603,,
1191,0.000364541,,
1190,0.000352415,,
1189,0.00035097,,
1188,0.000333694,,
1187,0.00037023,,
1186,0.000322584,,
1185,0.00035212,,
1184,0.000271141,,
1183,0.000406586,,
1182,0.000315258,,
1181,0.000358041,,
1180,0.000424458,,
1179,0.00032114,,
1178,0.000300891,,
1177,0.000356551,,
1176,0.000483159,,
1175,0.00031324,,
1174,0.000377127,,
1173,0.00037111,,
1172,0.000295303,,
1171,0.000309151,,
1170,0.000300517,,
1169,0.000323189,,
1168,0.000320928,,
1167,0.000405228,,
1166,0.000432502,,
1165,0.000383576,,
1164,0.000316748,,
1163,0.000361725,,
1162,0.000320013,,
1161,0.000386941,,
1160,0.00033244,,
1159,0.000315478,,
1158,0.000299652,,
1157,0.000384972,,
1156,0.000406166,,
1155,0.000322704,,
1154,0.000258284,,
1153,0.000327038,,
1152,0.000410003,,
1151,0.000429862,,
1150,0.000283782,,
1149,0.000287404,,
1148,0.00039013,,
1147,0.00041427,,
1146,0.00039213,,
1145,0.00029809,,
1144,0.00035398,,
1143,0.000457733,,
1142,0.000333311,,
1141,0.000379034,,
1140,0.000262247,,
1139,0.000300531,,
1138,0.000376929,,
1137,0.000396143,,
1136,0.000384729,,
1135,0.000400546,,
1134,0.000374186,,
1133,0.000453045,,
1132,0.00033955,,
1131,0.000352944,,
1130,0.000404328,,
1129,0.000421777,,
1128,0.000349092,,
1127,0.000304717,,
1126,0.000445519,,
1125,0.000259791,,
1124,0.000414128,,
1123,0.000358697,,
1122,0.000304694,,
1121,0.000367146,,
1120,0.000325722,,
1119,0.000309246,,
1118,0.000370426,,
1117,0.000297721,,
1116,0.000306976,,
1115,0.000295645,,
1114,0.000378965,,
1113,0.000300725,,
1112,0.000391787,,
1111,0.000409894,,
1110,0.000411331,,
1109,0.000460373,,
1108,0.000310561,,
1107,0.000324336,,
1106,0.00034201,,
1105,0.00034651,,
1104,0.000379036,,
1103,0.000394652,,
1102,0.000365574,,
1101,0.000377407,,
1100,0.00034513,,
1099,0.000414001,,
1098,0.000316596,,
1097,0.00038961,,
1096,0.000482815,,
1095,0.000369547,,
1094,0.000371081,,
1093,0.000387741,,
1092,0.000382171,,
1091,0.000359495,,
1090,0.000367549,,
1089,0.000392725,,
1088,0.000405278,,
1087,0.000411034,,
1086,0.00033285,,
1085,0.000371199,,
1084,0.000350323,,
1083,0.000365948,,
1082,0.000384314,,
1081,0.000320086,,
1080,0.000375959,,
1079,0.00043802,,
1078,0.000410794,,
1077,0.000423132,,
1076,0.000391767,,
1075,0.000414109,,
1074,0.000362089,,
1073,0.000404741,,
1072,0.000354208,,
1071,0.000308694,,
1070,0.000391572,,
1069,0.000435179,,
1068,0.000336205,,
1067,0.000417167,,
1066,0.000359089,,
1065,0.000379788,,
1064,0.000324586,,
1063,0.000400386,,
1062,0.000321998,,
1061,0.000434804,,
1060,0.000372569,,
1059,0.00035628,,
1058,0.000324874,,
1057,0.000400197,,
1056,0.000327826,,
1055,0.00045624,,
1054,0.000448803,,
1053,0.000454243,,
1052,0.000387964,,
1051,0.00043342,,
1050,0.000403219,,
1049,0.000378976,,
1048,0.000448359,,
1047,0.0003846,,
1046,0.000500092,,
1045,0.000412743,,
1044,0.000395202,,
1043,0.000484742,,
1042,0.000424267,,
1041,0.000439325,,
1040,0.000523517,,
1039,0.000532107,,
1038,0.000477585,,
1037,0.000600481,,
1036,0.000605273,,
1035,0.000571586,,
1034,0.00067128,,
1033,0.000714596,,
1032,0.000929387,,
1031,0.000983486,,
1030,0.001214288,,
1029,0.00166768,,
1028,0.001989231,,
1027,0.002743147,,
1026,0.003733221,,
1025,0.005202489,,
1024,0.00740083,,
1023,0.010857733,,
1022,0.016195435,,
1021,0.024521712,,
1020,0.038175978,,
1019,0.060048305,,
1018,0.092802487,,
1017,0.150783867,,
1016,0.245055318,,
1015,0.404293835,,
1014,0.686356366,,
1013,1.172529221,,
1012,1.979829192,,
1011,3.293844223,,
1010,4.654156208,,
1009,5.926755905,,
1008,7.954973221,,
1007,10.96602726,,
1006,15.27579689,,
1005,21.99176788,,
1004,31.87768173,,
1003,45.50767517,,
1002,60.87739563,,
1001,74.91560364,,
1000,83.63899994,,
999,87.04252625,,
998,87.55068207,,
997,86.79544067,,
996,86.0666275,,
995,85.69961548,,
994,85.88263702,,
993,86.17609406,,
992,86.87726593,,
991,87.65283966,,
990,88.35643768,,
989,89.19444275,,
988,89.70765686,,
987,90.10153961,,
986,90.50104523,,
985,90.82173157,,
984,90.94024658,,
983,91.01153564,,
982,90.83517456,,
981,90.9646759,,
980,90.77976227,,
979,90.43936157,,
978,90.16653442,,
977,89.98919678,,
976,89.61717224,,
975,89.36992645,,
974,89.1828537,,
973,88.98509979,,
972,88.86590576,,
971,88.87216949,,
970,89.02492523,,
969,89.14785767,,
968,89.39444733,,
967,89.7062149,,
966,89.93930817,,
965,90.14105225,,
964,90.34034729,,
963,90.50413513,,
962,90.51979828,,
961,90.40341949,,
960,90.19852448,,
959,90.07820129,,
958,89.68767548,,
957,89.33703613,,
956,88.96901703,,
955,88.87456512,,
954,88.53573608,,
953,88.37758636,,
952,88.27984619,,
951,88.38819885,,
950,88.52365875,,
949,88.68322754,,
948,89.01112366,,
947,89.1937027,,
946,89.50840759,,
945,89.77340698,,
944,90.13928223,,
943,90.39857483,,
942,90.52787018,,
941,90.63634491,,
940,90.77033234,,
939,90.75991058,,
938,90.72755432,,
937,90.70656586,,
936,90.71060181,,
935,90.54188538,,
934,90.58483124,,
933,90.51752472,,
932,90.44818878,,
931,90.60890198,,
930,90.69734955,,
929,90.80875397,,
928,90.73069,,
927,90.81046295,,
926,90.74303436,,
925,90.68321228,,
924,90.65026093,,
923,90.36396027,,
922,90.21465302,,
921,89.95924377,,
920,89.61521149,,
919,89.52801514,,
918,89.23924255,,
917,88.98854828,,
916,88.85241699,,
915,88.72978973,,
914,88.65635681,,
913,88.76186371,,
912,88.94674683,,
911,89.01657104,,
910,89.33094788,,
909,89.54550171,,
908,89.841362,,
907,90.02619934,,
906,90.17253876,,
905,90.41203308,,
904,90.61795807,,
903,90.67990112,,
902,90.78542328,,
901,90.79876709,,
900,90.63896942,,
899,90.54193878,,
898,90.52340698,,
897,90.37552643,,
896,90.32722473,,
895,90.24861145,,
894,90.22846222,,
893,90.31349945,,
892,90.47381592,,
891,90.59004974,,
890,90.66946411,,
889,90.81344604,,
888,91.00849915,,
887,91.12830353,,
886,91.15657043,,
885,91.4466095,,
884,91.39247131,,
883,91.49811554,,
882,91.48027802,,
881,91.53405762,,
880,91.36997223,,
879,91.35251617,,
878,91.36282349,,
877,91.3269577,,
876,91.26651001,,
875,91.39311981,,
874,91.42889404,,
873,91.3848114,,
872,91.44347382,,
871,91.22135162,,
870,91.32023621,,
869,91.34645844,,
868,91.2902832,,
867,91.12065125,,
866,90.95586395,,
865,90.68836975,,
864,90.6031723,,
863,90.30661774,,
862,90.25809479,,
861,90.12109375,,
860,89.92255402,,
859,89.86542511,,
858,89.80709076,,
857,89.81018066,,
856,89.91602325,,
855,90.04566956,,
854,90.18464661,,
853,90.25733185,,
852,90.42182922,,
851,90.51904297,,
850,90.61952972,,
849,90.64117432,,
848,90.72528839,,
847,90.62953186,,
846,90.54824829,,
845,90.52018738,,
844,90.41340637,,
843,90.31519318,,
842,90.28011322,,
841,90.2013092,,
840,90.07351685,,
839,90.0612793,,
838,90.07501221,,
837,90.11457062,,
836,90.09687042,,
835,90.18693542,,
834,90.07403564,,
833,90.00221252,,
832,89.86117554,,
831,89.72651672,,
830,89.60334015,,
829,89.42204285,,
828,89.26490784,,
827,89.12242889,,
826,88.99319458,,
825,89.01049805,,
824,88.97068787,,
823,88.89083862,,
822,88.92597198,,
821,88.93044281,,
820,89.00498962,,
819,89.06519318,,
818,89.02154541,,
817,88.97928619,,
816,88.96112061,,
815,88.82913971,,
814,88.72453308,,
813,88.42507935,,
812,88.29654694,,
811,88.17580414,,
810,88.17222595,,
809,87.89781189,,
808,87.82588196,,
807,87.79243469,,
806,87.87533569,,
805,87.85205078,,
804,87.90325928,,
803,87.77360535,,
802,87.61065674,,
801,87.50794983,,
800,87.33003235,,
799,86.78927612,,
798,86.31113434,,
797,85.72667694,,
796,85.0608139,,
795,84.45995331,,
794,83.89261627,,
793,83.59062195,,
792,83.33466339,,
791,83.29950714,,
790,83.41551971,,
789,83.5911026,,
788,83.84155273,,
787,84.00928497,,
786,84.23640442,,
785,84.15048981,,
784,83.95597839,,
783,83.47825623,,
782,82.9726944,,
781,82.41156006,,
780,81.80152893,,
779,81.40341187,,
778,81.19616699,,
777,81.27780151,,
776,81.75045776,,
775,82.4467392,,
774,83.31752777,,
773,84.34760284,,
772,85.30505371,,
771,86.10443115,,
770,86.47891998,,
769,86.38496399,,
768,85.83206177,,
767,84.71258545,,
766,83.40131378,,
765,81.94873047,,
764,80.5658493,,
763,79.37031555,,
762,78.75178528,,
761,78.57266235,,
760,78.9155426,,
759,79.69242096,,
758,80.84013367,,
757,82.10105896,,
756,83.21031189,,
755,83.97498322,,
754,84.23471069,,
753,83.84667969,,
752,82.7930069,,
751,81.31270599,,
750,79.67431641,,
749,78.21694183,,
748,77.06412506,,
747,76.53624725,,
746,76.64636993,,
745,77.41444397,,
744,78.75006866,,
743,80.53515625,,
742,82.32749939,,
741,83.79543304,,
740,84.46539307,,
739,84.21149445,,
738,83.01023102,,
737,81.0236969,,
736,78.83470154,,
735,76.68789673,,
734,75.08527374,,
733,74.20140839,,
732,74.32975769,,
731,75.42512512,,
730,77.35417175,,
729,79.87275696,,
728,82.43308258,,
727,84.32408905,,
726,84.81593323,,
725,83.75988007,,
724,81.07720947,,
723,77.54608154,,
722,73.82352448,,
721,70.62511444,,
720,68.33570862,,
719,67.38070679,,
718,67.79434967,,
717,69.61998749,,
716,72.42034912,,
715,75.68476868,,
714,78.48590088,,
713,79.72813416,,
712,78.63917542,,
711,75.26567841,,
710,70.42707062,,
709,65.1756134,,
708,60.67972946,,
707,57.4289856,,
706,55.92068481,,
705,56.27139664,,
704,58.46252441,,
703,62.17369843,,
702,66.77044678,,
701,70.78904724,,
700,72.33860779,,
699,70.35087585,,
698,65.00481415,,
697,57.92457581,,
696,50.92736435,,
695,45.4907341,,
694,41.929245,,
693,40.49423218,,
692,41.10783768,,
691,43.88674927,,
690,48.6400795,,
689,54.72099686,,
688,60.01157761,,
687,61.58288193,,
686,57.72704315,,
685,49.86440659,,
684,40.98387527,,
683,33.5689888,,
682,28.58396721,,
681,25.75487709,,
680,24.89065552,,
679,25.92416954,,
678,29.04025078,,
677,34.39177704,,
676,41.65862656,,
675,48.16942978,,
674,49.79386139,,
673,44.81356049,,
672,36.18468475,,
671,27.88360405,,
670,22.06328583,,
669,18.6844883,,
668,17.25012779,,
667,17.5101223,,
666,19.60658836,,
665,23.9662571,,
664,30.35705757,,
663,36.17340851,,
662,36.7521286,,
661,30.89820671,,
660,22.45641708,,
659,15.68983841,,
658,11.49963379,,
657,9.297000885,,
656,8.350030899,,
655,8.392950058,,
654,9.526859283,,
653,12.41522026,,
652,18.4173069,,
651,27.63084984,,
650,34.90949249,,
649,33.19687271,,
648,24.00680161,,
647,15.02157784,,
646,9.958659172,,
645,7.628830433,,
644,6.87860918,,
643,7.323110104,,
642,9.469468117,,
641,15.2435894,,
640,26.35142136,,
639,35.19645309,,
638,31.29676247,,
637,18.9659214,,
636,9.665268898,,
635,5.699932098,,
634,4.259162903,,
633,3.974540949,,
632,4.665160656,,
631,6.940282822,,
630,10.54868889,,
629,12.08530331,,
628,9.095849991,,
627,4.618928432,,
626,1.996396899,,
625,1.028562069,,
624,0.653280377,,
623,0.488773674,,
622,0.422862321,,
621,0.425320387,,
620,0.520401061,,
619,0.893336058,,
618,2.338461161,,
617,4.203090191,,
616,4.061415195,,
615,2.023270845,,
614,0.548136115,,
613,0.184016794,,
612,0.092073433,,
611,0.056146435,,
610,0.038837537,,
609,0.029241635,,
608,0.023763616,,
607,0.020568043,,
606,0.018839533,,
605,0.018097103,,
604,0.018261364,,
603,0.019371632,,
602,0.021538693,,
601,0.025222253,,
600,0.031131919,,
599,0.040766705,,
598,0.057323735,,
597,0.087763295,,
596,0.149385706,,
595,0.290635198,,
594,0.620682061,,
593,1.16953361,,
592,1.586874604,,
591,1.481765985,,
590,1.026428223,,
589,0.652636468,,
588,0.459118277,,
587,0.363283634,,
586,0.315075427,,
585,0.292517483,,
584,0.287267298,,
583,0.295738041,,
582,0.318469763,,
581,0.35863629,,
580,0.422577202,,
579,0.523222029,,
578,0.684377968,,
577,0.958869875,,
576,1.439641476,,
575,2.350794554,,
574,4.230990887,,
573,8.352966309,,
572,16.95540619,,
571,31.12019348,,
570,46.84485245,,
569,57.51459122,,
568,61.1235733,,
567,60.84918213,,
566,58.72196579,,
565,54.33095551,,
564,48.09711075,,
563,42.47393417,,
562,39.52754593,,
561,40.71802139,,
560,47.12253571,,
559,58.88687515,,
558,72.30041504,,
557,79.63527679,,
556,76.07940674,,
555,66.42653656,,
554,58.70412445,,
553,57.52505112,,
552,63.18140793,,
551,73.17751312,,
550,80.96211243,,
549,80.41699219,,
548,72.30937958,,
547,63.42057419,,
546,59.56054306,,
545,62.62086487,,
544,71.17845917,,
543,79.74092865,,
542,81.60552979,,
541,75.36073303,,
540,66.52976227,,
539,61.25634384,,
538,62.55797195,,
537,69.69041443,,
536,78.02257538,,
535,80.50363159,,
534,74.55143738,,
533,65.17584991,,
532,59.45676422,,
531,60.67728424,,
530,68.19368744,,
529,77.07054901,,
528,80.0668335,,
527,74.55584717,,
526,65.62900543,,
525,60.31746292,,
524,62.0819931,,
523,69.48842621,,
522,76.21414948,,
521,75.25344849,,
520,66.8119812,,
519,57.94464493,,
518,54.94356918,,
517,59.8534584,,
516,69.78677368,,
515,77.27794647,,
514,75.1907196,,
513,66.13286591,,
512,58.82223129,,
511,59.12077332,,
510,66.484375,,
509,73.77744293,,
508,72.70310974,,
507,63.66712952,,
506,54.86450958,,
505,53.20053101,,
504,59.91601181,,
503,69.08802032,,
502,71.10308075,,
501,63.08839417,,
500,53.51646042,,
499,51.14505768,,
498,58.09153748,,
497,68.11125183,,
496,69.88952637,,
495,60.08787918,,
494,48.0277977,,
493,43.65200424,,
492,49.77848053,,
491,61.80850983,,
490,68.07982635,,
489,61.84714508,,
488,51.67197418,,
487,49.40344238,,
486,57.20347214,,
485,65.51271057,,
484,62.57069778,,
483,49.50780487,,
482,38.98390198,,
481,38.90879822,,
480,49.17251968,,
479,60.37958908,,
478,59.97359848,,
477,49.25006104,,
476,41.19763184,,
475,43.88041306,,
474,53.54543304,,
473,58.84572983,,
472,53.01380157,,
471,43.17712402,,
470,39.55410004,,
469,43.76099014,,
468,50.27303696,,
467,52.62484741,,
466,50.55836487,,
465,48.70124435,,
464,48.1427536,,
463,45.87825012,,
462,41.12934494,,
461,36.98304749,,
460,35.92328262,,
459,37.05486679,,
458,38.44350433,,
457,39.6485672,,
456,40.21398926,,
455,38.08950043,,
454,33.18524933,,
453,30.03469658,,
452,31.61771965,,
451,32.96778107,,
450,27.44979477,,
449,19.57970047,,
448,20.05015373,,
447,25.06327057,,
446,21.34083557,,
445,11.69351101,,
444,8.824804306,,
443,9.947639465,,
442,5.860532761,,
441,1.380719185,,
440,0.320828557,,
439,0.433075577,,
438,0.332143635,,
437,0.112068549,,
436,0.003642882,,
435,0.000705503,,
434,0.000841847,,
433,0.001621341,,
432,0.001731867,,
431,0.000819878,,
430,7.86E-05,,
429,3.80E-05,,
428,3.76E-05,,
427,3.98E-05,,
426,2.94E-05,,
425,4.51E-05,,
424,3.82E-05,,
423,2.50E-05,,
422,4.42E-05,,
421,4.00E-05,,
420,3.48E-05,,
419,3.87E-05,,
418,4.62E-05,,
417,5.00E-05,,
416,3.88E-05,,
415,4.81E-05,,
414,5.48E-05,,
413,3.63E-05,,
412,5.26E-05,,
411,4.31E-05,,
410,4.51E-05,,
409,4.34E-05,,
408,5.33E-05,,
407,6.08E-05,,
406,0.000133514,,
405,0.000922412,,
404,0.003170683,,
403,0.006469213,,
402,0.011327399,,
401,0.02821661,,
400,0.123710997,,
399,0.512088001,,
398,1.200800061,,
397,1.823126316,,
396,2.347854137,,
395,3.459949493,,
394,5.232244492,,
393,6.474839211,,
392,6.338213921,,
391,5.434082985,,
390,4.651895523,,
389,4.023958206,,
388,3.419658661,,
387,2.841946363,,
386,2.289883614,,
385,1.838064551,,
384,1.476169825,,
383,1.163497329,,
382,0.901415944,,
381,0.669954419,,
380,0.473356009,,
379,0.32345593,,
378,0.214673877,,
377,0.141353056,,
376,0.090883896,,
375,0.056346353,,
374,0.033418398,,
373,0.018934146,,
372,0.01035842,,
371,0.005347854,,
370,0.002595583,,
369,0.001236123,,
368,0.000567263,,
367,0.000263767,,
366,0.000150447,,
365,9.41E-05,,
364,7.48E-05,,
363,5.15E-05,,
362,6.88E-05,,
361,6.47E-05,,
360,5.83E-05,,
359,6.55E-05,,
358,5.50E-05,,
357,6.31E-05,,
356,7.46E-05,,
355,4.92E-05,,
354,7.55E-05,,
353,5.90E-05,,
352,7.80E-05,,
351,6.92E-05,,
350,6.37E-05,,
349,-8.86E-05,,
348,5.03E-05,,
347,4.91E-05,,
346,6.18E-05,,
345,6.27E-05,,
344,5.04E-05,,
343,6.92E-05,,
342,5.45E-05,,
341,5.26E-05,,
340,3.95E-05,,
339,6.39E-05,,
338,6.00E-05,,
337,6.20E-05,,
336,7.32E-05,,
335,6.64E-05,,
334,6.38E-05,,
333,7.55E-05,,
332,0.000100873,,
331,8.15E-05,,
330,8.60E-05,,
329,9.10E-05,,
328,0.000109447,,
327,0.000104334,,
326,0.000115666,,
325,0.00013567,,
324,0.000140948,,
323,0.000162916,,
322,0.000148647,,
321,0.000171673,,
320,0.000191344,,
319,0.000195028,,
318,0.000202856,,
317,0.000222181,,
316,0.000260822,,
315,0.000288682,,
314,0.000311295,,
313,0.000319566,,
312,0.000342236,,
311,0.000385692,,
310,0.000415101,,
309,0.000470864,,
308,0.000511729,,
307,0.000539214,,
306,0.000553101,,
305,0.000625817,,
304,0.000687965,,
303,0.000712204,,
302,0.000786119,,
301,0.000807664,,
300,0.000851405,,
299,0.00089927,,
298,0.000955876,,
297,0.001035686,,
296,0.00109488,,
295,0.001121846,,
294,0.001205349,,
293,0.001242682,,
292,0.001285303,,
291,0.001345898,,
290,0.001388396,,
289,0.001414174,,
288,0.00150618,,
287,0.001507214,,
286,0.001542648,,
285,0.001580678,,
284,0.0015714,,
283,0.001617568,,
282,0.001661301,,
281,0.001668525,,
280,0.001666995,,
279,0.001731019,,
278,0.001761878,,
277,0.001784616,,
276,0.001792624,,
275,0.001800358,,
274,0.001820286,,
273,0.001857809,,
272,0.001852512,,
271,0.001874847,,
270,0.00189448,,
269,0.001893384,,
268,0.001934965,,
267,0.001959703,,
266,0.00196658,,
265,0.00197004,,
264,0.002007989,,
263,0.001997218,,
262,0.002056557,,
261,0.002044957,,
260,0.002047944,,
259,0.002072223,,
258,0.002118278,,
257,0.002112813,,
256,0.002109067,,
255,0.002083986,,
254,0.002146117,,
253,0.002161181,,
252,0.00215404,,
251,0.002174887,,
250,0.002185047,,
249,0.002163524,,
248,0.002215551,,
247,0.002201659,,
246,0.002214613,,
245,0.00223624,,
244,0.002249976,,
243,0.002261444,,
242,0.002283144,,
241,0.002282876,,
240,0.002290814,,
239,0.002312736,,
238,0.00234794,,
237,0.00238147,,
236,0.002406731,,
235,0.002423693,,
234,0.00246019,,
233,0.00243527,,
232,0.002468029,,
231,0.00246327,,
230,0.002484451,,
229,0.002491769,,
228,0.00249943,,
227,0.002527974,,
226,0.002510952,,
225,0.002519907,,
224,0.002554709,,
223,0.002525575,,
222,0.002561546,,
221,0.00252212,,
220,0.002594687,,
219,0.00260953,,
218,0.002659508,,
217,0.002633268,,
216,0.002720821,,
215,0.002741631,,
214,0.002800451,,
213,0.002890113,,
212,0.002907507,,
211,0.003005693,,
210,0.003093427,,
209,0.003181928,,
208,0.003252243,,
207,0.003410942,,
206,0.003467284,,
205,0.003598935,,
204,0.003708388,,
203,0.003755001,,
202,0.00385106,,
201,0.003937555,,
200,0.004082166,,
